track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,name,cluster
1ZoQVu9XBssJBdeKMgF2eV,Halsey;SUGA;BTS,Manic,SUGA's Interlude,61,138204,False,0.55,0.732,0,-6.88,1,0.105,0.0864,0.0,0.0425,0.246,153.836,4,indie,"Halsey;SUGA;BTS, SUGA's Interlude",3
5zT5cMnMKoyruPj13TQXGx,Amber Run,5AM (Expanded Edition),I Found,74,273000,False,0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,4,indie,"Amber Run, I Found",4
0PLhwCmQ7cC3ThRGPn3HxF,Gracie Abrams,Mess It Up,Mess It Up,66,171280,False,0.765,0.582,0,-4.528,1,0.12,0.245,8.21e-05,0.154,0.36,132.992,4,indie,"Gracie Abrams, Mess It Up",5
0pH9ckmrcCM6O0MTart24w,Devin Kennedy,"You & Me, That's Enough",Something Bout That Feeling,64,132688,False,0.69,0.397,5,-6.514,1,0.0453,0.064,0.0,0.0784,0.772,203.723,4,indie,"Devin Kennedy, Something Bout That Feeling",3
4vLBnQtece15fFhqWxZvJP,Wilbur Soot,Your New Boyfriend,Your New Boyfriend,70,239667,False,0.546,0.453,7,-13.04,1,0.121,0.382,3.9e-05,0.106,0.74,104.532,4,indie,"Wilbur Soot, Your New Boyfriend",6
0VcWp30A3hSJrPjdDEHeNE,Tai Verdes,how deep?,how deep?,63,154506,False,0.802,0.691,6,-6.973,0,0.0466,0.0989,2.29e-06,0.277,0.452,97.021,4,indie,"Tai Verdes, how deep?",14
51Grh1RyUDcMBbpuyUIUHI,Liana Flores,recently,rises the moon,81,161929,False,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,3,indie,"Liana Flores, rises the moon",14
1XZPtZVqcOzzxbYIR7MjQw,Novo Amor;Ed Tullett;Lowswimmer,Heiress,Ontario,69,192866,False,0.409,0.223,10,-13.886,1,0.0296,0.947,0.0123,0.0635,0.173,89.877,4,indie,"Novo Amor;Ed Tullett;Lowswimmer, Ontario",7
3IznIgmXtrUaoPWpQTy5jB,TV Girl,Who Really Cares,Not Allowed,82,167864,True,0.67,0.905,1,-6.855,1,0.129,0.669,0.000227,0.349,0.563,104.965,4,indie,"TV Girl, Not Allowed",5
6jmTHeoWvBaSrwWttr8Xvu,G-Eazy;Remo,These Things Happen,I Mean It (feat. Remo),70,236480,True,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,4,indie,"G-Eazy;Remo, I Mean It (feat. Remo)",6
6TWcSqCntZhH5vyc35kkob,Cigarettes After Sex,Cigarettes After Sex,John Wayne,65,258483,False,0.441,0.465,3,-8.389,1,0.0291,0.343,0.884,0.0982,0.173,123.933,4,indie,"Cigarettes After Sex, John Wayne",13
6fGSHpEipD1YjtLLChnBzW,Gracie Abrams,minor,Friend,63,176946,False,0.7,0.494,4,-4.908,1,0.0463,0.742,0.0,0.304,0.229,132.943,4,indie,"Gracie Abrams, Friend",5
7s8VgA8OjvwBUuigKzEGBx,Cavetown,This Is Home,This Is Home,75,226073,False,0.811,0.266,7,-12.478,1,0.0406,0.56,1.05e-06,0.0962,0.211,130.044,4,indie,"Cavetown, This Is Home",6
0pH9ckmrcCM6O0MTart24w,Devin Kennedy,"You & Me, That's Enough",Something Bout That Feeling,64,132688,False,0.69,0.397,5,-6.514,1,0.0453,0.064,0.0,0.0784,0.772,203.723,4,indie,"Devin Kennedy, Something Bout That Feeling",3
4R8BdwRidxAWaYyFNU00P1,Ruelle,Up In Flames,War Of Hearts,71,226216,False,0.479,0.781,9,-6.344,0,0.124,0.221,0.55,0.0964,0.258,147.961,3,indie,"Ruelle, War Of Hearts",6
4yNk9iz9WVJikRFle3XEvn,JVKE,this is what falling in love feels like (554Hz),golden hour,66,209259,False,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3,indie,"JVKE, golden hour",1
78iVPIyFgGjQ0g0TmDWYtQ,Maribou State;Holly Walker,Tongue EP,Tongue,64,304825,False,0.569,0.521,10,-10.183,0,0.0839,0.514,0.00469,0.0962,0.143,115.055,4,indie,"Maribou State;Holly Walker, Tongue",12
1ixbwbeBi5ufN4noUKmW5a,M.I.A.,Kala,Paper Planes,77,205200,False,0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,4,indie,"M.I.A., Paper Planes",1
4RGWHfQeJftd5XrP8JUgFj,Vansire,Metamodernity,Metamodernity,70,162663,False,0.823,0.544,5,-10.077,1,0.0358,0.389,0.165,0.108,0.826,121.968,4,indie,"Vansire, Metamodernity",14
5TzpCPx20n4hELdE9Vw6ZQ,Tim Atlas,Courtside,Courtside,69,146483,False,0.71,0.83,0,-7.208,1,0.03,0.0518,0.00523,0.353,0.936,129.02,4,indie,"Tim Atlas, Courtside",14
2LGdO5MtFdyphi2EihANZG,Arctic Monkeys,AM,Knee Socks,76,257563,False,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,4,indie,"Arctic Monkeys, Knee Socks",13
1170VohRSx6GwE6QDCHPPH,The Backseat Lovers,When We Were Friends,Kilby Girl,78,282205,False,0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,4,indie,"The Backseat Lovers, Kilby Girl",4
3jfZ9M23l0L7RxzYMTgBTv,Joy Again,Looking Out for You,Looking Out for You,80,179499,False,0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,4,indie,"Joy Again, Looking Out for You",5
0rRjGruFonCGOt0S5zAJNQ,Glass Animals,How To Be A Human Being,The Other Side Of Paradise,72,320654,True,0.689,0.338,11,-7.634,0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,4,indie,"Glass Animals, The Other Side Of Paradise",9
0Uon5NsSAkBDx69XYOaQ5P,Gracie Abrams,Stay,Stay,68,177152,False,0.618,0.37,10,-10.5,1,0.0543,0.883,0.0,0.123,0.433,114.26,4,indie,"Gracie Abrams, Stay",5
0QpOqKz66ZxHNqj2PPHiFF,Claire Rosinkranz,BeVerly Hills BoYfRiEnd,Backyard Boy,62,129240,False,0.817,0.634,5,-7.246,1,0.162,0.321,0.0,0.0735,0.453,138.015,4,indie,"Claire Rosinkranz, Backyard Boy",3
6VrAgFXBbRX2PkT92lAoKK,Christian Leave,Hope,Can't Help Falling in Love,63,135714,False,0.608,0.269,0,-7.201,1,0.0329,0.983,1.96e-06,0.337,0.389,126.372,3,indie,"Christian Leave, Can't Help Falling in Love",3
7nbAMKGkPMjc4EuNNsjXqZ,Cigarettes After Sex,Neon Moon,Neon Moon,63,225767,False,0.269,0.489,4,-11.099,1,0.0303,0.0972,0.0935,0.102,0.277,180.247,4,indie,"Cigarettes After Sex, Neon Moon",6
6UFivO2zqqPFPoQYsEMuCc,Clairo,Immunity,Bags,75,260519,False,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,4,indie,"Clairo, Bags",13
4vCiNW18AyeaUAZosVnX61,Jake Miller,Silver Lining II,Ross And Rachel,60,192980,False,0.66,0.639,9,-6.61,1,0.0286,0.345,0.00109,0.0775,0.227,124.068,4,indie,"Jake Miller, Ross And Rachel",7
5xo8RrjJ9CVNrtRg2S3B1R,Phoebe Bridgers,Stranger in the Alps,Motion Sickness,77,229760,False,0.651,0.546,1,-9.021,1,0.0357,0.774,0.0437,0.0842,0.623,107.021,4,indie,"Phoebe Bridgers, Motion Sickness",6
2P5yIMu2DNeMXTyOANKS6k,Mitski,Be the Cowboy,Nobody,78,193429,False,0.398,0.717,0,-5.253,1,0.0398,0.07,0.0,0.085,0.487,117.296,4,indie,"Mitski, Nobody",7
0kYMwaQWABTkFff8AZjmYI,Mother Mother,Inside (Deluxe),Hayloft II,78,215040,False,0.326,0.866,9,-4.541,0,0.101,0.0044,7.37e-06,0.0912,0.172,178.181,4,indie,"Mother Mother, Hayloft II",1
0zMAvsQmaQ4DGsmXtKixpn,Mother Mother,O My Heart,Burning Pile,76,262173,False,0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,4,indie,"Mother Mother, Burning Pile",13
5srKMwXoeyrRnyTnNbpgIW,UPSAHL,People I Don't Like,People I Don't Like,69,142765,True,0.747,0.573,11,-6.562,0,0.295,0.268,0.0,0.302,0.551,90.036,4,indie,"UPSAHL, People I Don't Like",14
4jYt1pQqg2mIZmY4FWCZEM,Daisy the Great;AJR,Record Player (with AJR),Record Player (with AJR),70,149538,False,0.665,0.684,11,-7.049,0,0.106,0.247,0.0,0.0636,0.927,73.986,4,indie,"Daisy the Great;AJR, Record Player (with AJR)",14
4blPH3Uy89WnOnYlIv7Ev4,Penelope Scott,Public Void,Rät,76,194165,True,0.609,0.449,5,-13.291,0,0.249,0.326,0.000115,0.147,0.309,143.854,4,indie,"Penelope Scott, Rät",7
6TbDpqKCksZNJjriFhPum8,Reneé Dominique;Jason Mraz,Could I Love You Any More (feat. Jason Mraz),Could I Love You Any More (feat. Jason Mraz),61,189500,False,0.288,0.371,11,-8.001,1,0.0386,0.666,0.0,0.129,0.197,52.572,4,indie,"Reneé Dominique;Jason Mraz, Could I Love You Any More (feat. Jason Mraz)",7
2302lUwfZ4S4dVyPOCDFnQ,Marilyn Manson,Smells Like Children,Sweet Dreams (Are Made Of This),70,293293,False,0.392,0.642,8,-5.267,1,0.0326,0.0048,0.486,0.296,0.129,92.698,4,industrial,"Marilyn Manson, Sweet Dreams (Are Made Of This)",12
5awDvzxWfd53SSrsRZ8pXO,Rammstein,Sehnsucht,Du hast,75,234226,False,0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,4,industrial,"Rammstein, Du hast",6
3gVhsZtseYtY1fMuyYq06F,Rammstein,Mutter,Sonne,74,272440,False,0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098,4,industrial,"Rammstein, Sonne",4
2bPGTMB5sFfFYQ2YvSmup0,Rammstein,Rammstein,Deutschland,77,322339,False,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4,industrial,"Rammstein, Deutschland",9
7CpbhqKUedOIrcvc94p60Y,Drowning Pool,Sinner,Bodies,75,201960,False,0.656,0.932,4,-3.405,0,0.0708,0.00347,0.00147,0.144,0.544,130.936,4,industrial,"Drowning Pool, Bodies",7
5P13mfqn9o3ToFPTxowEgO,Marilyn Manson,The Golden Age Of Grotesque,This Is The New Shit,60,259666,True,0.566,0.869,2,-6.084,1,0.1,0.000916,0.00346,0.114,0.647,178.113,4,industrial,"Marilyn Manson, This Is The New Shit",13
3X0K6fII7VIwL1URPrp8Ko,Rammstein,Mutter,Ich will,69,217106,False,0.648,0.896,2,-4.254,1,0.041,0.00138,0.000819,0.0879,0.468,128.115,4,industrial,"Rammstein, Ich will",1
0INUE1K7cEiE8VH63Rv5RJ,Mudvayne,Lost and Found,Happy?,69,216426,True,0.546,0.97,5,-2.661,0,0.097,0.000823,2.08e-05,0.275,0.383,100.065,4,industrial,"Mudvayne, Happy?",1
6Nm8h73ycDG2saCnZV8poF,Rob Zombie,Hellbilly Deluxe,Dragula,76,222826,False,0.591,0.963,0,-6.489,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,4,industrial,"Rob Zombie, Dragula",6
35ZmCVnfYRdK1iLGCxNhMa,Static-X,Shadow Zone,The Only,64,171106,False,0.428,0.979,1,-2.929,1,0.225,7.04e-05,0.0,0.129,0.292,104.84,4,industrial,"Static-X, The Only",5
6pfdW2NouUI3ZnugM7r0G0,Marilyn Manson,Holy Wood,The Fight Song,66,175760,True,0.47,0.984,1,-3.783,0,0.0939,0.000133,0.000224,0.212,0.0368,130.055,4,industrial,"Marilyn Manson, The Fight Song",5
5bU4KX47KqtDKKaLM4QCzh,Dope,Life,Die MF Die,67,186066,True,0.657,0.96,5,-3.524,0,0.07,0.00169,0.000997,0.109,0.567,126.02,4,industrial,"Dope, Die MF Die",7
2w7Ca8DNYXBCgA6Bht7o0N,Rammstein,Zeit,Zick Zack,72,244365,False,0.669,0.814,5,-5.375,0,0.0681,0.00118,0.00131,0.0737,0.398,130.014,4,industrial,"Rammstein, Zick Zack",13
1a8JpAL3vbAdXYrEABvOtb,Rammstein,"Reise, Reise",Amerika,68,226760,False,0.608,0.885,2,-4.296,0,0.0963,0.00258,1.33e-05,0.392,0.518,125.023,4,industrial,"Rammstein, Amerika",6
5aNH8inF5BsbThDeOLs7zs,Rammstein,Mutter,Feuer frei!,68,188600,False,0.491,0.966,3,-3.974,1,0.0463,9.12e-05,0.346,0.153,0.223,95.141,4,industrial,"Rammstein, Feuer frei!",7
5mc6EyF1OIEOhAkD0Gg9Lc,Nine Inch Nails,The Downward Spiral (Deluxe Edition),Closer,66,373306,True,0.546,0.724,10,-8.639,0,0.0427,0.000273,0.667,0.133,0.586,89.991,4,industrial,"Nine Inch Nails, Closer",2
5KTBaWu8IOczQ0sPWzZ7MY,Rammstein,Zeit,Dicke Titten,75,218593,False,0.63,0.823,6,-4.857,1,0.0496,0.0205,0.00458,0.0377,0.565,117.048,4,industrial,"Rammstein, Dicke Titten",1
7j43FohbLVulScL7S9sQZk,Rammstein,Rammstein,Ausländer,72,231603,False,0.681,0.912,0,-4.159,1,0.0912,0.000757,0.00136,0.359,0.479,125.031,4,industrial,"Rammstein, Ausländer",6
5ArNGisLzrNOIVwWajRRdt,Rammstein,Mutter,Mein Herz brennt,67,279893,False,0.501,0.76,2,-5.802,0,0.0343,0.00268,0.0616,0.152,0.138,83.046,4,industrial,"Rammstein, Mein Herz brennt",4
514GW1c9Jn21KgZmO6mZIE,Rammstein,Zeit,Armee der Tristen,74,205589,False,0.447,0.901,2,-5.397,1,0.0491,0.000415,0.000103,0.225,0.334,86.01,4,industrial,"Rammstein, Armee der Tristen",1
0xrkyEMkG4dVa5OMLQZOX8,Rammstein,Sehnsucht,Engel,70,264266,False,0.637,0.658,2,-5.775,1,0.0291,0.00918,0.00229,0.295,0.328,96.072,4,industrial,"Rammstein, Engel",4
0UuNO0yYvsMPlyLF7RfQlg,Rammstein,Zeit,Angst,72,224801,False,0.639,0.86,11,-4.27,1,0.069,0.000306,0.00549,0.0507,0.328,112.025,4,industrial,"Rammstein, Angst",6
6XyxCBp6x3jvtxXvMN5sAA,JPEGMAFIA,Veteran,1539 N. Calvert,64,157258,True,0.863,0.717,4,-3.143,0,0.17,0.278,0.0826,0.0991,0.357,152.05,4,industrial,"JPEGMAFIA, 1539 N. Calvert",14
5vZ4IeUenK2cHub2d7yfWk,Rammstein,Rammstein,Radio,70,277397,False,0.652,0.894,0,-5.145,0,0.0409,0.00404,0.00381,0.124,0.76,132.03,4,industrial,"Rammstein, Radio",4
2aIB1CdRRG7YLBu9hNw9nR,Marilyn Manson,Antichrist Superstar,The Beautiful People,73,218826,True,0.621,0.834,10,-10.068,0,0.0557,0.000779,0.456,0.0611,0.937,143.973,4,industrial,"Marilyn Manson, The Beautiful People",1
6q4aoWgTQ8td2AvqQXuFqm,Filter,Title Of Record (Expanded Edition),Take A Picture,66,363800,False,0.541,0.776,2,-8.042,1,0.0298,0.00147,0.000221,0.178,0.282,98.986,4,industrial,"Filter, Take A Picture",2
2EMWP3NJeivpl0Seic7Oqz,JPEGMAFIA,HAZARD DUTY PAY!,HAZARD DUTY PAY!,60,157169,True,0.615,0.951,8,0.915,1,0.169,0.038,0.0,0.182,0.6,121.575,4,industrial,"JPEGMAFIA, HAZARD DUTY PAY!",14
7eeDeUM9E7b0vkDfRz20Zt,Rammstein,"Reise, Reise",Keine Lust,62,222933,False,0.534,0.892,5,-4.877,1,0.0537,0.000256,0.0137,0.232,0.28,137.941,4,industrial,"Rammstein, Keine Lust",6
4aFC7Mes7CW5vHcb8ZApAx,Rammstein,"Reise, Reise",Ohne dich,63,271173,False,0.424,0.59,2,-5.531,0,0.0294,0.00389,0.000432,0.114,0.204,136.033,4,industrial,"Rammstein, Ohne dich",4
7vrLphPq4yjaX7jiDdd2Nc,Mudvayne,L.D. 50,Dig,64,162293,False,0.623,0.983,11,-3.548,0,0.151,9.62e-05,0.0617,0.261,0.271,134.975,4,industrial,"Mudvayne, Dig",14
0iqJIE15UsLphh2BdZ3aoh,Pain,Party in My Head,Party in My Head,64,188111,True,0.445,0.914,4,-5.001,0,0.0494,0.000152,0.0,0.549,0.587,135.032,4,industrial,"Pain, Party in My Head",7
0ZeKQudydO2uQJpfr6gNC8,Marilyn Manson,The Golden Age Of Grotesque,Tainted Love,62,200426,False,0.622,0.876,8,-7.779,1,0.0728,0.00107,1.83e-06,0.292,0.537,142.017,4,industrial,"Marilyn Manson, Tainted Love",7
7jfZybgHr6yzp4iuMS2K8u,Rammstein,Mutter,Mutter,63,268600,False,0.491,0.616,4,-6.53,1,0.0349,0.0152,0.00045,0.125,0.0824,116.145,4,industrial,"Rammstein, Mutter",4
6bvTzuFABmFnAAmVZ3nlMh,Rammstein,"Reise, Reise","Reise, Reise",62,251146,False,0.475,0.816,6,-5.502,1,0.0644,0.0027,0.366,0.332,0.248,130.065,4,industrial,"Rammstein, Reise, Reise",13
2KsHzM4L7ThhNJB6MHXkPx,Rammstein,Zeit,Zeit,70,321686,False,0.55,0.569,7,-7.683,0,0.0462,0.132,1.47e-05,0.174,0.0518,123.179,4,industrial,"Rammstein, Zeit",9
3d3k8g4GTVx9EFIFlOZOEX,Rammstein,Rammstein,Zeig dich,68,255845,False,0.545,0.942,0,-4.283,0,0.0417,0.00108,0.0246,0.0585,0.365,165.066,4,industrial,"Rammstein, Zeig dich",13
39RKlCfLoqb8o2aXfpVfjW,Rammstein,"Reise, Reise",Mein Teil,63,272413,False,0.47,0.959,10,-4.338,1,0.075,0.00535,0.0101,0.141,0.199,88.0,4,industrial,"Rammstein, Mein Teil",4
50LmbBKCBeDRKYvpR7ApjG,Rammstein,Rosenrot,Rosenrot,63,234706,False,0.591,0.629,8,-5.584,1,0.0273,0.00144,0.431,0.0705,0.183,114.072,4,industrial,"Rammstein, Rosenrot",6
4yUcHLkHUwAPpKN0Uvdo8I,Rammstein,Herzeleid (XXV Anniversary Edition – Remastered),Du riechst so gut,68,291660,False,0.676,0.747,3,-7.732,1,0.0308,0.000111,0.203,0.356,0.797,111.85,4,industrial,"Rammstein, Du riechst so gut",12
07YoPdPfhQ62iNztZvOlDY,Marilyn Manson,Holy Wood,Disposable Teens,62,181506,True,0.3,0.956,10,-5.016,1,0.185,5.32e-05,0.0161,0.532,0.271,134.083,4,industrial,"Marilyn Manson, Disposable Teens",5
7ritPWOWvsthxFDxOz1OjH,Rammstein,Liebe ist für alle da (Special Edition),Ich tu dir weh,63,301853,True,0.295,0.878,2,-5.034,1,0.0541,0.00112,0.191,0.113,0.295,165.083,3,industrial,"Rammstein, Ich tu dir weh",12
09RhTAi0nuzCs5KS2XWSs5,Mindless Self Indulgence,Frankenstein Girls Will Seem Strangely Sexy,Faggot,62,163706,True,0.63,0.76,1,-10.347,1,0.115,0.000916,0.000856,0.0766,0.561,152.042,4,industrial,"Mindless Self Indulgence, Faggot",14
3Ye7vnZdrO2Gq5IyyH3cOp,Rammstein,Zeit,Giftig,68,188263,False,0.608,0.845,2,-4.463,1,0.0522,0.0031,0.000133,0.0904,0.508,144.959,4,industrial,"Rammstein, Giftig",7
52XYwQKlXp7scE7KrBBCID,Rammstein,Mutter,Links 2 3 4,65,216733,False,0.624,0.904,4,-4.774,1,0.0479,0.00112,0.0231,0.604,0.649,130.153,4,industrial,"Rammstein, Links 2 3 4",1
4anzVbFPUuZTw0KQeZ0qnu,Rammstein,Rammstein,Was ich liebe,65,269045,False,0.571,0.665,2,-4.953,1,0.044,0.001,0.0621,0.0874,0.582,172.005,4,industrial,"Rammstein, Was ich liebe",4
5aeIj88MLdekYvObw5Yisk,Machine Head,Is There Anybody Out There?,Is There Anybody Out There?,64,272665,False,0.408,0.953,7,-3.883,1,0.226,0.00532,0.0,0.338,0.291,177.94,4,industrial,"Machine Head, Is There Anybody Out There?",4
1T8IRUJBga0JXioJZvxjBR,Rammstein,Deutschland,Deutschland,60,322339,False,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4,industrial,"Rammstein, Deutschland",9
2iFgHPoa7FNHwgLnjXzu7F,Rammstein,Rammstein,Puppe,67,273706,False,0.581,0.822,11,-7.341,1,0.0574,0.0229,0.0,0.126,0.3,116.929,4,industrial,"Rammstein, Puppe",4
4L9UGREMQBfYLmGwlACgTV,Rammstein,"Reise, Reise",Moskau,61,256306,False,0.493,0.963,11,-3.41,1,0.0638,2.25e-05,0.667,0.305,0.305,147.992,4,industrial,"Rammstein, Moskau",13
4eGHEHqoDMMejzPhRFTc7p,Type O Negative,Life Is Killing Me,I Don't Wanna Be Me,63,308826,False,0.474,0.977,8,-8.651,0,0.15,0.024,0.604,0.0931,0.0449,100.557,4,industrial,"Type O Negative, I Don't Wanna Be Me",12
4ukiv6Rp5N4tQZSBT9JRLo,Marilyn Manson,Mechanical Animals,Rock Is Dead,60,189760,True,0.509,0.91,11,-6.531,0,0.038,8.78e-06,0.102,0.404,0.358,101.174,3,industrial,"Marilyn Manson, Rock Is Dead",7
1KQxH1Z1BiSo3MMukVpRfl,Marilyn Manson,Mechanical Animals,The Dope Show,61,226733,True,0.562,0.671,4,-7.801,0,0.0379,8.73e-06,0.000491,0.792,0.376,134.962,4,industrial,"Marilyn Manson, The Dope Show",6
3oWFQPp5lL5x907hCcCRa9,Rammstein,Sehnsucht,Sehnsucht,61,244426,False,0.6,0.954,11,-5.463,0,0.0555,0.0086,0.624,0.0775,0.665,140.125,4,industrial,"Rammstein, Sehnsucht",13
407eqFGqQc40KPf43YrQ44,Rammstein,Herzeleid (XXV Anniversary Edition – Remastered),Asche zu Asche,65,231449,False,0.563,0.906,9,-7.503,1,0.0734,0.00164,0.0179,0.0722,0.71,169.967,4,industrial,"Rammstein, Asche zu Asche",6
1IyHPt3b6BrhdMwNyk0VM0,Filter,Short Bus,"Hey Man, Nice Shot - Remastered Version",66,314440,False,0.48,0.588,2,-10.773,1,0.0339,0.00213,0.712,0.319,0.305,177.018,4,industrial,"Filter, Hey Man, Nice Shot - Remastered Version",12
50AB24h51HlBrp6PqOg50k,Rammstein,Liebe ist für alle da (Special Edition),Pussy,62,239080,True,0.573,0.773,7,-4.629,1,0.0442,0.00158,0.0957,0.0734,0.541,134.977,4,industrial,"Rammstein, Pussy",6
2qiNfSncVqWp4Do6D4a3Le,Rammstein,Liebe ist für alle da (Special Edition),Waidmanns Heil,63,212800,False,0.578,0.969,9,-3.894,1,0.0317,0.00113,0.0234,0.0579,0.684,104.999,4,industrial,"Rammstein, Waidmanns Heil",1
710B9xFjNOisQtKtppZE9p,Type O Negative,Bloody Kisses (Top Shelf Edition),Black No. 1 (Little Miss Scare -All),60,675653,True,0.348,0.7,4,-8.885,1,0.0611,0.0397,0.00228,0.106,0.416,93.614,4,industrial,"Type O Negative, Black No. 1 (Little Miss Scare -All)",8
45R6DmpsaoqLujIn6qPTPH,Earshot,Two,Wait,60,213000,False,0.502,0.934,9,-3.899,1,0.0553,8.38e-06,0.164,0.0921,0.477,102.121,4,industrial,"Earshot, Wait",1
56SLMIzWKrEOWIQ5LCzKXV,Rammstein,Zeit,Adieu,65,278211,False,0.609,0.718,9,-5.809,1,0.0412,0.0261,0.00173,0.275,0.189,125.048,4,industrial,"Rammstein, Adieu",4
3ckd4YA4LcD3j50rfIVwUe,Nine Inch Nails,Pretty Hate Machine,Head Like A Hole,62,299680,False,0.666,0.798,9,-11.26,1,0.0477,0.00848,0.00186,0.585,0.442,115.382,4,industrial,"Nine Inch Nails, Head Like A Hole",12
0Hxty2K8F2DrrCXQyQVpBo,Dope,Felons and Revolutionaries,You Spin Me Round (Like A Record),62,163666,False,0.602,0.876,11,-5.212,1,0.0442,0.000122,7.16e-06,0.108,0.713,128.563,4,industrial,"Dope, You Spin Me Round (Like A Record)",14
0Zfh4uDmJz3D44Qy9nYMqu,Rammstein,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,64,267743,False,0.657,0.708,11,-7.69,1,0.0564,0.00155,0.763,0.215,0.201,113.939,4,industrial,"Rammstein, Rammstein",4
0GxIAMtKFYTQZpR1avO6HB,Rammstein,Rosenrot,Mann gegen Mann,60,230560,False,0.448,0.878,8,-5.288,1,0.0727,0.000703,0.193,0.063,0.579,166.105,4,industrial,"Rammstein, Mann gegen Mann",6
2UK4qw712yzFh8vYYJGv2B,Rammstein,Zeit,Schwarz,64,258108,True,0.559,0.77,10,-5.604,1,0.0319,0.0534,0.00127,0.135,0.145,127.008,4,industrial,"Rammstein, Schwarz",13
6aF5JtQSrh7wNrkDE9B0My,Powerman 5000,Tonight The Stars Revolt,When Worlds Collide,68,177960,False,0.56,0.903,11,-4.77,1,0.0754,0.00132,0.0,0.291,0.581,143.821,4,industrial,"Powerman 5000, When Worlds Collide",5
1XanLfYUUBB6bLbnSh1KyU,Rammstein,Rosenrot,Benzin,60,226000,False,0.527,0.947,4,-4.205,0,0.0574,0.000393,0.00372,0.075,0.206,142.008,4,industrial,"Rammstein, Benzin",6
0qGZkkxnyfGrUBLflKwBQG,Rammstein,Zeit,Meine Tränen,63,237045,False,0.569,0.752,7,-5.238,1,0.0307,0.0186,0.000168,0.143,0.189,114.967,4,industrial,"Rammstein, Meine Tränen",6
1Cssm6TMieYSFz8gQyPzxa,Rammstein,Made In Germany 1995 - 2011 (Special Edition),Mein Land,62,233186,False,0.378,0.905,8,-5.025,1,0.0351,0.000108,0.12,0.223,0.356,176.036,4,industrial,"Rammstein, Mein Land",6
6O7pihLJgeqxUnG7u9oYL2,Static-X,Wisconsin Death Trip,Push It,63,154906,False,0.557,0.978,0,-3.965,1,0.0493,0.000393,4.42e-06,0.287,0.499,149.887,4,industrial,"Static-X, Push It",14
5392GpKmAP3UvIAfHC8LAW,Rammstein,Liebe ist für alle da (Special Edition),Haifisch,62,224906,False,0.627,0.842,9,-4.215,1,0.0375,0.000832,0.898,0.115,0.309,134.98,4,industrial,"Rammstein, Haifisch",6
3ENHpbTuY72FukZbwGP6bc,Drowning Pool,Sinner,Tear Away,63,254200,False,0.611,0.648,0,-4.579,1,0.0441,0.00055,0.0028,0.0846,0.457,132.983,4,industrial,"Drowning Pool, Tear Away",13
24CeaRaJHiMKFAVZTCu8Y0,Mushroomhead,XIII,Sun Doesn't Rise,61,193813,False,0.376,0.988,5,-2.375,1,0.216,8.82e-05,6.36e-05,0.346,0.507,192.153,4,industrial,"Mushroomhead, Sun Doesn't Rise",7
0eEJrthp6PcMd33xs2NLrc,Dope,Felons and Revolutionaries,Debonaire,60,152626,False,0.586,0.889,11,-4.331,0,0.0488,1.35e-05,0.607,0.0715,0.837,140.535,4,industrial,"Dope, Debonaire",14
1l0arEkM2grgUYMim5SggS,Rammstein,Zeit,OK,63,243720,False,0.49,0.901,2,-5.472,1,0.12,0.000343,0.0882,0.119,0.31,166.049,4,industrial,"Rammstein, OK",13
1LvyuaK3gMkd4MLxSEf9MO,Rammstein,Zeit,Lügen,63,229844,False,0.449,0.687,2,-6.393,1,0.059,0.0379,0.0,0.0483,0.245,129.942,4,industrial,"Rammstein, Lügen",6
2MC5MLUdhrVUWGHUFHvaLF,Rammstein,Herzeleid (XXV Anniversary Edition – Remastered),Wollt ihr das Bett in Flammen sehen,63,315850,False,0.673,0.766,2,-7.342,1,0.0394,2.37e-05,0.673,0.699,0.641,129.928,4,industrial,"Rammstein, Wollt ihr das Bett in Flammen sehen",12
